"","Protein","Estimate","Std_Error","df","t_value","Pr_t","padj","significant","diffexpressed"
"2544","KAZN",0.42799903213793,0.210504506624988,88.6264951375937,2.03320602964765,0.0450232568073895,0.331756904819958,"Not-Significant","NO"
"2545","KBTBD7",0.0318814742636752,0.42163188710146,86.2478451414054,0.0756144761318855,0.939900936774307,0.986387242406088,"Not-Significant","NO"
"2546","KCNC4",0.0901191105549927,0.308354849923893,85.2424954207265,0.292257801611474,0.770799668653959,0.924805715056072,"Not-Significant","NO"
"2547","KCND2",-0.0894220195212489,0.322574904878755,80.9060834789925,-0.277213193490236,0.782323472650633,0.929107769133166,"Not-Significant","NO"
"2548","KCNE1",0.169109791514346,0.132264798898044,81.1581783817267,1.27856990615246,0.204692787651155,0.603484913175192,"Not-Significant","NO"
"2549","KCNIP3",-0.111536030255976,0.291336266857064,74.4558715276047,-0.382842930814027,0.702927020281906,0.906329363215755,"Not-Significant","NO"
"2550","KCNIP4",-0.0472345507844216,0.174583851869917,60.4839371090014,-0.270555095895215,0.78765435217299,0.930816519116437,"Not-Significant","NO"
"2551","KCNJ11",-0.257199117585596,0.314514944571637,62.5265892864668,-0.817764376620946,0.416597150460723,0.760629905573087,"Not-Significant","NO"
"2552","KCNRG",0.368113555177411,0.358047081072535,69.7738647612979,1.02811494531591,0.307446742156613,0.684317103329395,"Not-Significant","NO"
"2553","KCTD16",0.0418411540514931,0.188677470916892,74.1216252326351,0.221760201937004,0.825110404280101,0.94701796401126,"Not-Significant","NO"
"2554","KCTD18",0.136366312258703,0.195970085548611,83.1181786592901,0.695852695460894,0.488462232599817,0.801674332457907,"Not-Significant","NO"
"2555","KCTD19",0.266200242958296,0.377948743294719,83.36334994474,0.704328953809264,0.483190909136468,0.799575647028604,"Not-Significant","NO"
"2556","KCTD2",0.193394424821259,0.239769317616201,66.796715723098,0.806585374409024,0.422767955387515,0.765228776099438,"Not-Significant","NO"
"2557","KCTD20",0.688329026975176,0.30017978691722,77.6508001453051,2.29305588508861,0.0245513870477445,0.250316851010122,"Not-Significant","NO"
"2558","KCTD5",-0.0327570285520892,0.107171506120717,82.8549082330628,-0.305650538448084,0.760637346720048,0.923079213289347,"Not-Significant","NO"
"2559","KCTD8",0.0888128142586544,0.245737714748315,84.8329517233224,0.361413038896438,0.718689273520298,0.910042010303666,"Not-Significant","NO"
"2560","KDF1",0.250453361792869,0.194632367917579,79.479545053277,1.28680221318033,0.201898543715662,0.59980831809322,"Not-Significant","NO"
"2561","KDM1A",0.227447882623899,0.148969612381772,242.999999994656,1.5268072393248,0.128109480200836,0.502014812207122,"Not-Significant","NO"
"2562","KDM3A",-0.067068618564039,0.189045402022942,85.6125424266819,-0.354775190754969,0.723630466970064,0.911325061644719,"Not-Significant","NO"
"2563","KDM5A",-0.00618182521665487,0.0915640247843726,242.999999996055,-0.0675136903517802,0.9462282805226,0.987550471319487,"Not-Significant","NO"
"2564","KDM5D",-0.0770493137415885,0.268214118840324,81.2346579679095,-0.287267926366912,0.774638691127188,0.925381612988255,"Not-Significant","NO"
"2565","KDR",-0.00614051517775433,0.0646100096417204,81.7592585965304,-0.0950396883053432,0.924515851220542,0.98186393899063,"Not-Significant","NO"
"2566","KEL",-0.262769121667607,0.0856550074261328,80.1452866887185,-3.06776135527411,0.00294126810420631,0.0875170744285108,"Not-Significant","NO"
"2567","KHDC3L",0.687220344667712,0.465362895167604,85.5652129107219,1.47674073675385,0.143416213791786,0.517179510459443,"Not-Significant","NO"
"2568","KHDRBS3",0.321877219300733,0.237843236961556,84.2401237356745,1.35331667787871,0.179574934978765,0.572165548358152,"Not-Significant","NO"
"2569","KHK",0.201517542255114,0.153709227056086,85.5693108005808,1.31103087377821,0.193354764441313,0.588731920695446,"Not-Significant","NO"
"2570","KIAA0232",-0.036987950732327,0.204394223428357,83.76267417984,-0.180963777311896,0.856833158715251,0.960559107987763,"Not-Significant","NO"
"2571","KIAA0319",-0.101044332790907,0.0916107591315335,79.7050093395219,-1.102974516845,0.273357363050025,0.655315524633046,"Not-Significant","NO"
"2572","KIAA0319L",0.175186644001287,0.192270477391977,79.5451043541279,0.911146871727681,0.364970932281026,0.722905649711395,"Not-Significant","NO"
"2573","KIAA0408",0.678459675409147,0.420205416296681,74.9654759726507,1.61459050525453,0.110600927400138,0.473027971851945,"Not-Significant","NO"
"2574","KIAA0513",0.284965841881552,0.278542649910173,84.4174464518322,1.0230599944872,0.309202326202265,0.685706958651988,"Not-Significant","NO"
"2575","KIAA0586",-0.174806802144462,0.147078971954192,78.9413740636092,-1.18852341583477,0.238190479645421,0.628139950802111,"Not-Significant","NO"
"2576","KIAA0753",-0.277413268986197,0.358437345401774,66.0800656385356,-0.773951912502987,0.4417194510269,0.777226719209736,"Not-Significant","NO"
"2577","KIAA1143",-0.25857870407936,0.228825620570195,76.8346018863698,-1.13002514069458,0.261980982225467,0.646274624246362,"Not-Significant","NO"
"2578","KIAA1210",0.296493958714992,0.246509150761801,78.4185433509926,1.2027705981653,0.232684075443999,0.623112572622232,"Not-Significant","NO"
"2579","KIAA1217",0.281727580745063,0.141070278080743,85.3927280928594,1.99707255545221,0.0490017365693422,0.340174292109773,"Not-Significant","NO"
"2580","KIAA1328",0.331611231433853,0.167697672957656,81.4142550150845,1.97743490166131,0.0513764979104413,0.345038912316232,"Not-Significant","NO"
"2581","KIAA1549",0.0784294705737037,0.17293142247649,93.9204147471047,0.453529320759309,0.651213804388157,0.879238209900218,"Not-Significant","NO"
"2582","KIAA1549L",0.497916892901177,0.361876460937761,79.7575585836438,1.37593059137056,0.172694580551398,0.565124081384377,"Not-Significant","NO"
"2583","KIAA1614",-0.385358005982953,0.271636870586921,73.8755664939475,-1.4186513235494,0.160205816478627,0.548434530416922,"Not-Significant","NO"
"2584","KIAA1755",0.656111974360362,0.377734466491846,86.4420521634674,1.73696612981576,0.0859552280589777,0.422832681760876,"Not-Significant","NO"
"2585","KIAA1958",0.267432701450824,0.302923961335891,82.548836934058,0.882837726904957,0.379887698675007,0.731931249849701,"Not-Significant","NO"
"2586","KIAA2013",0.279132854792115,0.170557008301099,83.3907175861115,1.63659563199736,0.105483742268641,0.46532295298856,"Not-Significant","NO"
"2587","KIAA2026",0.445612881540912,0.324148929874465,68.7484395756508,1.37471649748616,0.17368365974024,0.566196844243907,"Not-Significant","NO"
"2588","KIF13A",0.124859531986902,0.212050553280946,82.5332111434958,0.588819647272862,0.557590408486365,0.832836005361137,"Not-Significant","NO"
"2589","KIF13B",0.506437955531243,0.230826084153766,87.1556956327343,2.19402394399186,0.0308943368299832,0.278152613589561,"Not-Significant","NO"
"2590","KIF15",0.277617253474784,0.425505699660802,78.4970758736082,0.652440739797589,0.516023004243901,0.816453960435267,"Not-Significant","NO"
"2591","KIF18A",0.464505472625108,0.272520977307765,82.9520458231974,1.70447602681437,0.0920352161448111,0.440870321098742,"Not-Significant","NO"
"2592","KIF19",-0.0273412515286089,0.261214067448669,81.2581231499806,-0.104669904632842,0.916895674930035,0.9805638445255,"Not-Significant","NO"
"2593","KIF1A",0.297101438275735,0.189116765169038,73.7626583669086,1.57099471329355,0.120463860244923,0.493455734413499,"Not-Significant","NO"
"2594","KIF1C",0.169968908733072,0.144709050383866,73.1447682514336,1.17455617518185,0.24398209411839,0.632668566024742,"Not-Significant","NO"
"2595","KIF20B",-0.0927553376252289,0.16603575332801,84.8892236694273,-0.558646771951504,0.577873477413655,0.84155406358921,"Not-Significant","NO"
"2596","KIF22",-0.214613510184641,0.334945351501488,84.9415537079698,-0.640741867957189,0.523415308858373,0.819014691511448,"Not-Significant","NO"
"2597","KIF24",-0.328863555528044,0.383591578059596,75.2206078559848,-0.857327361543245,0.393987285847607,0.74282727417104,"Not-Significant","NO"
"2598","KIF26A",0.402340170252397,0.229726684937098,78.5680733762401,1.75138630656932,0.0837819398653265,0.419523191277591,"Not-Significant","NO"
"2599","KIF26B",-0.075647764727946,0.156143572083601,78.3426494564929,-0.484475689383124,0.629400066912548,0.867020684998097,"Not-Significant","NO"
"2600","KIF27",-0.113219847895543,0.124399596752729,80.5778744758002,-0.91013034488039,0.365468271479585,0.723109075934665,"Not-Significant","NO"
"2601","KIF28P",0.025394318507863,0.105203129136377,63.8882711954055,0.241383680469654,0.810030806343836,0.938140316987174,"Not-Significant","NO"
"2602","KIF2B",-0.0834854125309622,0.11961110246109,242.999999997651,-0.697973773447332,0.48586093532487,0.800046260819243,"Not-Significant","NO"
"2603","KIF2C",0.296961068670988,0.160003134663637,81.8444480199797,1.855970317677,0.0670569458263354,0.379731686281008,"Not-Significant","NO"
"2604","KIF3A",0.0709176859970098,0.209530290158545,89.8909138714154,0.338460305397127,0.735805611787054,0.915093458039392,"Not-Significant","NO"
"2605","KIF3B",0.283015315089864,0.18135925411199,86.9644530987027,1.56052315320563,0.122268218457311,0.494218490295274,"Not-Significant","NO"
"2606","KIF4A",-0.195253831692894,0.123918433455111,75.4238921884838,-1.57566413848852,0.119288695350392,0.491454628443838,"Not-Significant","NO"
"2607","KIF4B",0.12298699021001,0.155175852630562,86.0598966686161,0.792565261444471,0.430210612312764,0.769954930011476,"Not-Significant","NO"
"2608","KIF5C",-0.0129697627420391,0.158613220550967,79.0209851330457,-0.081769745907602,0.935036576922635,0.984659865739638,"Not-Significant","NO"
"2609","KIF6",-0.11343235201889,0.0958442854405789,79.2730975046617,-1.1835066795841,0.240145341199494,0.630158503058405,"Not-Significant","NO"
"2610","KIF7",0.254654866147109,0.128572644501661,79.9808511939238,1.98063022763617,0.0510706497860628,0.345038912316232,"Not-Significant","NO"
"2611","KIF9",-0.415342784727523,0.344400145542746,82.7959695113759,-1.20598899304464,0.231256719836462,0.623112572622232,"Not-Significant","NO"
"2612","KIFAP3",0.00912013098484225,0.156900605355632,85.6533935042563,0.0581268055924354,0.95378301634692,0.989311373865301,"Not-Significant","NO"
"2613","KIFC1",-0.0516847046959235,0.121502170133607,87.5916182357848,-0.425380918209852,0.67160230586607,0.888556331464443,"Not-Significant","NO"
"2614","KIFC2",0.252798134958275,0.118956115762373,82.8038306700167,2.12513777318742,0.0365555550848869,0.300912365158231,"Not-Significant","NO"
"2615","KIFC3",1.13840461846463,0.279207906573103,87.2313275933719,4.07726497589913,0.000100323865157036,0.00672804857724021,"Significant","UP"
"2616","KIN",-0.433229534200982,0.287748837720871,71.740510637291,-1.50558222105221,0.13656493616332,0.512408662743109,"Not-Significant","NO"
"2617","KIR2DL2_KIR2DL3",0.222461133583555,0.190955254041719,86.2808721659873,1.16499090166408,0.247233510309757,0.634613923266033,"Not-Significant","NO"
"2618","KIR3DL1",-0.161252724064235,0.4077027463881,87.8119110517333,-0.395515422676932,0.693421789453691,0.900870191399131,"Not-Significant","NO"
"2619","KIR3DL2",-0.0312092017826619,0.23534424028538,85.8581952531449,-0.132610858650364,0.894811443151314,0.97224336636249,"Not-Significant","NO"
"2620","KIR3DL3",0.0888539295783352,0.239486602521422,60.8944579377969,0.37101837281435,0.711911513690435,0.907969956555591,"Not-Significant","NO"
"2621","KIRREL1",-0.0364702401071405,0.245081746970294,82.2096500852416,-0.148808471287586,0.882069190404352,0.968851864632952,"Not-Significant","NO"
"2622","KIRREL2",0.0947415360484898,0.0737569270941641,83.1607153230849,1.28451034744893,0.202530152444112,0.600114512107889,"Not-Significant","NO"
"2623","KIRREL3",-0.0574496454621195,0.116841338631844,68.010716618603,-0.491689380957349,0.624522161818028,0.864157069525942,"Not-Significant","NO"
"2624","KISS1",0.353092877363742,0.0929430781386063,71.1824699036026,3.79902284748063,0.000303162890264333,0.0172705052969939,"Significant","UP"
"2625","KIT",0.116863452896293,0.0762110133355528,83.6085367615102,1.53341948599673,0.128947997026032,0.50381009457516,"Not-Significant","NO"
"2626","KITLG",-0.0403358208058126,0.0911052175132081,79.4072219873577,-0.442738867287868,0.659158345736464,0.88227925863555,"Not-Significant","NO"
"2627","KLB",-0.143532960781642,0.199620525027509,85.7483616815385,-0.719029071594026,0.474077955115319,0.794416179398068,"Not-Significant","NO"
"2628","KLF12",0.0721835713556854,0.100625613200638,70.271488616625,0.717347890459637,0.475537294049153,0.794511694693287,"Not-Significant","NO"
"2629","KLF15",0.56736441306308,0.335959601278001,76.0393146087548,1.68878761287014,0.0953572409238799,0.447967301042965,"Not-Significant","NO"
"2630","KLF4",-0.33932886786511,0.12735833261636,75.5092750086879,-2.66436330387008,0.00942617432970417,0.156551321626247,"Not-Significant","NO"
"2631","KLF8",0.146446863960695,0.124443346945027,79.9015647520588,1.17681553538888,0.242763048490132,0.632640743187762,"Not-Significant","NO"
"2632","KLHDC4",-0.178196706989903,0.166778742684053,81.2654491873147,-1.06846174831453,0.288475878159419,0.667108338057006,"Not-Significant","NO"
"2633","KLHDC7B",0.150188712020405,0.148941288606002,65.2968874862572,1.00837526938351,0.316996526063058,0.693413540496318,"Not-Significant","NO"
"2634","KLHL40",0.105943386905941,0.177282774127317,82.7752538337763,0.597595493569255,0.551741257826613,0.829185327684425,"Not-Significant","NO"
"2635","KLHL41",0.85545048971816,0.189990894123405,80.7888820125864,4.50258678798847,2.23374623449814e-05,0.0021132834911377,"Significant","UP"
"2636","KLK1",-0.556110915958999,0.320244699222808,85.3922577628659,-1.73651872242884,0.0860784774302841,0.422842437903569,"Not-Significant","NO"
"2637","KLK10",-0.11608049503554,0.0970437153132005,80.572704494469,-1.19616705379529,0.235139571021719,0.62495611661315,"Not-Significant","NO"
"2638","KLK11",-0.194654965112653,0.0674157311293422,64.2373979913816,-2.8873819485721,0.00528717289503314,0.123398422898174,"Not-Significant","NO"
"2639","KLK12",-0.157545051003319,0.515091686420766,86.1831471742323,-0.305858267870827,0.760450153626742,0.923079213289347,"Not-Significant","NO"
"2640","KLK13",-0.0202020986753563,0.11581559650384,74.9743043548764,-0.174433317145558,0.861995102397641,0.962455227081707,"Not-Significant","NO"
"2641","KLK14",-0.194317698183124,0.114462441344155,82.7274052048656,-1.69765467083537,0.0933319385542865,0.443871284075951,"Not-Significant","NO"
"2642","KLK15",-0.428959342716822,0.116715652027689,80.8912950455935,-3.67525122179034,0.00042580756662281,0.0225592848796765,"Significant","DOWN"
"2643","KLK4",0.6476452813728,0.188164627090633,84.5878522120129,3.44190771340275,0.000900049193835316,0.0375469340861378,"Significant","UP"
"2644","KLK6",-0.094633793892351,0.0690873326822711,77.1820025855194,-1.36977055298352,0.174730492058814,0.567819666141739,"Not-Significant","NO"
"2645","KLK7",-0.380139895282146,0.118748223948429,83.7238103300163,-3.20122594378537,0.00193460916222188,0.064870628743364,"Not-Significant","NO"
"2646","KLK8",-0.456498371755629,0.0805839687618119,83.3582756723021,-5.66487824774348,2.04472980885431e-07,2.92783203440814e-05,"Significant","DOWN"
"2647","KLK9",-0.00458610048034404,0.104222322684728,94.2215516550918,-0.0440030538775936,0.964995090528163,0.991837000207293,"Not-Significant","NO"
"2648","KLKB1",-0.0676887348904646,0.0559603065071447,74.7757894771884,-1.20958477741401,0.230248587034137,0.62237602760554,"Not-Significant","NO"
"2649","KLKP1",-0.47214483030479,0.398938537432263,71.6636330347018,-1.18350268526003,0.240521058810123,0.630229941752796,"Not-Significant","NO"
"2650","KLRB1",-0.0434908322324659,0.103711495313632,85.8087811938601,-0.419344375480713,0.676012431835593,0.890038236546961,"Not-Significant","NO"
"2651","KLRC1",-0.242251536087723,0.266989872107486,80.965666166558,-0.907343541444135,0.366917786097784,0.723996436032052,"Not-Significant","NO"
"2652","KLRD1",0.206563900440808,0.128825065340504,83.3879650574392,1.60344494990031,0.112617689681229,0.476088190953533,"Not-Significant","NO"
"2653","KLRF1",0.0490088914775513,0.158043804459565,86.466971216742,0.310096885133451,0.757233446116988,0.921492304279936,"Not-Significant","NO"
"2654","KLRK1",-0.0161923086201339,0.0896676555085197,86.246301713978,-0.180581376063695,0.857119832002607,0.960559107987763,"Not-Significant","NO"
"2655","KMT2C",0.217502849468417,0.1771610226716,85.2350103732084,1.22771276767575,0.22293458267061,0.616881584774964,"Not-Significant","NO"
"2656","KMT2E",0.197797687422052,0.406629089932222,84.427079472926,0.486432703216145,0.627920728790352,0.866334380502939,"Not-Significant","NO"
